V_TRI_SUBMISSION_NAICS.INDUSTRY_CODE,V_TRI_SUBMISSION_NAICS.INDUSTRY_DESCRIPTION,V_TRI_SUBMISSION_NAICS.NAICS_CODES,TRI_FACILITY.TRI_FACILITY_ID,TRI_FACILITY.STATE_ABBR,V_TRI_FORM_R_BR_EZ.TRI_FACILITY_ID,V_TRI_FORM_R_BR_EZ.REPORTING_YEAR,V_TRI_FORM_R_BR_EZ.STATE_ABBR,V_TRI_FORM_R_BR_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.INDUSTRY_CODE,V_TRI_FORM_R_BR_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_OFF_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_ON_OFF_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_ON_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.UNINJ_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.WATER_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.PRIMARY_NAICS_CODE
332,Fabricated Metals,332420,5308WSKTCH3NDEK,WI,5308WSKTCH3NDEK,2015,WI,29.43,332,0,0,29.43,29.43,0,0,332420
334,Computers and Electronic Products,334418,55448BTWNC11551,MN,55448BTWNC11551,2015,MN,0,334,0,0,0,0,0,0,334418
326,Plastics and Rubber,326199,43506LLDML222NU,OH,43506LLDML222NU,2015,OH,0,326,0,0,0,0,0,,326199
311,Food,311221,47902STLYM2245N,IN,47902STLYM2245N,2015,IN,814,311,0,1.269,815.269,814,0,0,311221
311,Food,311513,54449MPMRN1511E,WI,54449MPMRN1511E,2015,WI,0,311,0,0,0,0,0,0,311513
331,Primary Metals,331221,55119NRTHS1678R,MN,55119NRTHS1678R,2015,MN,530,331,0,107556,108104,548,0,18,331221
332,Fabricated Metals,332312,46540LPPRT51040,IN,46540LPPRT51040,2015,IN,0,332,0,32,32,0,0,0,332312
333,Machinery,333249,5411WBTGPL1375P,WI,5411WBTGPL1375P,2015,WI,0,333,0,1,1,0,0,0,333249
335,Electrical Equipment,335224,43302WHRLP1300M,OH,43302WHRLP1300M,2015,OH,120636,335,0,0,120636,120636,0,0,335224
335,Electrical Equipment,335224,43302WHRLP1300M,OH,43302WHRLP1300M,2015,OH,250,335,0,412.7,662.7,250,0,0,335224
324,Petroleum,324110,60439NCLCR135TH,IL,60439NCLCR135TH,2015,IL,1731,324,0,0,1731,1731,0,0,324110
331,Primary Metals,331110,60619VRSNC1355E,IL,60619VRSNC1355E,2015,IL,4,331,0,4964,4968,4,0,0,331110
332,Fabricated Metals,332813,44128RVWMT4465J,OH,44128RVWMT4465J,2015,OH,0,332,0,2512.6,2512.6,0,0,0,332813
336,Transportation Equipment,336111336370336211,48134MZDMT1MAZD,MI,48134MZDMT1MAZD,2015,MI,2550,336,0,0,2550,2550,0,0,336111
327,Nonmetallic Mineral Product,327320,5493WLYCNN53ESC,WI,5493WLYCNN53ESC,2015,WI,0,327,0,0,0,0,0,,327320
332,Fabricated Metals,332991,61455NTNBW711NO,IL,61455NTNBW711NO,2015,IL,0,332,0,1,5,4,0,4,332991
336,Transportation Equipment,336310,45302HNDFM12500,OH,45302HNDFM12500,2015,OH,590,336,0,0,590,590,0,0,336310
336,Transportation Equipment,336310,45302HNDFM12500,OH,45302HNDFM12500,2015,OH,163,336,0,341,504,163,0,0,336310
325,Chemicals,325193,5620WBSHML1725H,MN,5620WBSHML1725H,2015,MN,1130,325,0,0,1130,1130,0,0,325193
332,Fabricated Metals,332439,60623MYRST2000S,IL,60623MYRST2000S,2015,IL,36722,332,0,0,36722,36722,0,0,332439
336,Transportation Equipment,336111336370,44482BCLRD2300H,OH,44482BCLRD2300H,2015,OH,37,336,0,5,42,37,0,0,336111
321,Wood Products,321219,56678NRTHWCOUNT,MN,56678NRTHWCOUNT,2015,MN,28.49,321,0,31.11,59.6,28.49,0,0,321219
332,Fabricated Metals,332812,46140RLLCT3398E,IN,46140RLLCT3398E,2015,IN,1069,332,0,0,1069,1069,0,0,332812
333,Machinery,333911,5511WPNTRN3755T,MN,5511WPNTRN3755T,2015,MN,0,333,0,0,0,0,0,0,333911
325,Chemicals,325520325510,46514GCLCR53280,IN,46514GCLCR53280,2015,IN,2751,325,0,0,2751,2751,0,0,325520
332,Fabricated Metals,332322,53042HSHLD10EAS,WI,53042HSHLD10EAS,2015,WI,3,332,0,1,4,3,0,0,332322
3121,Beverages,312120,43229NHSRB700ES,OH,43229NHSRB700ES,2015,OH,0,3121,0,0,0,0,0,0,312120
325,Chemicals,325211,60110MCWHR400EA,IL,60110MCWHR400EA,2015,IL,1200,325,0,0,1200,1200,0,0,325211
311,Food,311613,55075VNHVN505HA,MN,55075VNHVN505HA,2015,MN,0,311,0,0,0,0,0,0,311613
336,Transportation Equipment,336112,48091WRRNT21500,MI,48091WRRNT21500,2015,MI,6900,336,0,0,6900,6900,0,0,336112
336,Transportation Equipment,336111,49423NTRRT1776A,MI,49423NTRRT1776A,2015,MI,1000,336,0,0,1000,1000,0,0,336111
331,Primary Metals,331110,62040GRNTC20THS,IL,62040GRNTC20THS,2015,IL,111.84,331,5.29,69.57,192.1,122.53,0,5.4,331110
331,Primary Metals,331110,62040GRNTC20THS,IL,62040GRNTC20THS,2015,IL,1460,331,0,0,1460,1460,0,0,331110
336,Transportation Equipment,336310,48214MCKVN11570,MI,48214MCKVN11570,2015,MI,0,336,0,174,174,0,0,0,336310
332,Fabricated Metals,332999332913333618327110,53044KHLRC444HI,WI,53044KHLRC444HI,2015,WI,6,332,0,0,6,6,0,0,332999
325,Chemicals,325910,60174CTSSC2445P,IL,60174CTSSC2445P,2015,IL,1492,325,0,0,1492,1492,0,0,325910
331,Primary Metals,331110,44105SGCLV3060E,OH,44105SGCLV3060E,2015,OH,4389,331,907161,200335,1113442,913107,0,1557,331110
332,Fabricated Metals,332119,53151SPNCR2455C,WI,53151SPNCR2455C,2015,WI,4,332,0,0,4,4,0,0,332119
336,Transportation Equipment,336212,61443PNSTR2006K,IL,61443PNSTR2006K,2015,IL,0,336,0,0,0,0,0,,336212
325,Chemicals,325211,47620GPLSTLEXAN,IN,47620GPLSTLEXAN,2015,IN,299,325,0,3500,4296,796,0,497,325211
311,Food,311512311514,55396MDMRC212EA,MN,55396MDMRC212EA,2015,MN,0,311,0,493,21220,20727,0,20727,311512
336,Transportation Equipment,336390,48817MCGNN1021N,MI,48817MCGNN1021N,2015,MI,0,336,0,33,33,0,0,0,336390
325,Chemicals,325998,54143SPCLT2STAN,WI,54143SPCLT2STAN,2015,WI,3692,325,0,0,3692,3692,0,0,325998
336,Transportation Equipment,336212,47905WBSHN3550E,IN,47905WBSHN3550E,2015,IN,0,336,0,0,0,0,0,0,336212
325,Chemicals,325193,62201CNTRT231MN,IL,62201CNTRT231MN,2015,IL,1983.57,325,0,0,1983.57,1983.57,0,0,325193
325,Chemicals,325199,44146FRRCR7050K,OH,44146FRRCR7050K,2015,OH,2,325,0,9,11,2,0,0,325199
339,Miscellaneous Manufacturing,339999,46383TTNDV5103E,IN,46383TTNDV5103E,2015,IN,10.542,339,0,84.5,95.042,10.542,0,0,339999
325,Chemicals,325510,60178SYMRF917CR,IL,60178SYMRF917CR,2015,IL,10.6,325,0,0,10.6,10.6,0,0,325510
322,Paper,322121,54130THLMNTHILM,WI,54130THLMNTHILM,2015,WI,610531,322,0,0,610531,610531,0,0,322121
332,Fabricated Metals,332813,44105CHRMM8701U,OH,44105CHRMM8701U,2015,OH,1.056,332,0,8976.199,8977.255,1.056,0,0,332813
325,Chemicals,325510,44111PPGND3800W,OH,44111PPGND3800W,2015,OH,342,325,0,0,342,342,0,0,325510
336,Transportation Equipment,336330,49437HYSLM5353W,MI,49437HYSLM5353W,2015,MI,2.3,336,0,209.44,211.74,2.3,0,0,336330
322,Paper,322121322110,49876CHMPNUSHIG,MI,49876CHMPNUSHIG,2015,MI,185,322,107000,0,126185,126185,0,19000,322121
331,Primary Metals,331511,54956NNHFN2121B,WI,54956NNHFN2121B,2015,WI,11.13,331,0,434.47,445.6,11.13,0,0,331511
331,Primary Metals,331524331529,6063WLSMSK2713N,IL,6063WLSMSK2713N,2015,IL,2,331,0,6480,6482,2,0,0,331524
325,Chemicals,325180,62202CHMTC3500M,IL,62202CHMTC3500M,2015,IL,3533,325,0,0,3533,3533,0,0,325180
331,Primary Metals,331523,46176RYBDC800MA,IN,46176RYBDC800MA,2015,IN,88,331,0,0,88,88,0,0,331523
325,Chemicals,325520,48220CTTNC2300G,MI,48220CTTNC2300G,2015,MI,41.693,325,0,2131.67,2173.363,41.693,0,0,325520
324,Petroleum,324110,43616SHLCM4001C,OH,43616SHLCM4001C,2015,OH,118,324,0,0,148,148,0,30,324110
333,Machinery,333241,45374HBRTCWORLD,OH,45374HBRTCWORLD,2015,OH,36,333,0,0,36,36,0,0,333241
334,Computers and Electronic Products,334412,55318CRCTB4300P,MN,55318CRCTB4300P,2015,MN,0,334,0,0,0,0,0,0,334412
332,Fabricated Metals,332812,60620RLBLG819WE,IL,60620RLBLG819WE,2015,IL,5,332,0,5,10,5,0,0,332812
326,Plastics and Rubber,326199,60901RMSTRRT50N,IL,60901RMSTRRT50N,2015,IL,36.04,326,0,1158.26,1194.3,36.04,0,0,326199
331,Primary Metals,331110,44641JLSPC1500W,OH,44641JLSPC1500W,2015,OH,981,331,0,0,981,981,0,0,331110
325,Chemicals,325193,56118THNLLHWY60,MN,56118THNLLHWY60,2015,MN,7484,325,0,0,7484,7484,0,0,325193
325,Chemicals,325998,60433NTHNN9809I,IL,60433NTHNN9809I,2015,IL,4.38,325,0,2084.25,2088.63,4.38,0,0,325998
325,Chemicals,325510,4483WPPGRC35SPR,OH,4483WPPGRC35SPR,2015,OH,0,325,0,114.09,114.09,0,0,0,325510
325,Chemicals,325211,62205KZCTN2904M,IL,62205KZCTN2904M,2015,IL,1657,325,0,394,2051,1657,0,0,325211
333,Machinery,333241,61072TYLRC750NB,IL,61072TYLRC750NB,2015,IL,379,333,0,582.07,961.07,379,0,0,333241
324,Petroleum,324110,45804SHLCM1150S,OH,45804SHLCM1150S,2015,OH,25565.48,324,.07,0,25565.55,25565.55,0,0,324110
322,Paper,322110,54494CNSLD950FO,WI,54494CNSLD950FO,2015,WI,20331,322,0,0,20331,20331,0,0,322110
332,Fabricated Metals,332999,43555LXPRD19911,OH,43555LXPRD19911,2015,OH,0,332,0,0,0,0,0,0,332999
325,Chemicals,325510327999,45050FTPRD300LA,OH,45050FTPRD300LA,2015,OH,12,325,0,91,103,12,0,0,325510
332,Fabricated Metals,332312,53223SPRST7900W,WI,53223SPRST7900W,2015,WI,5,332,0,0,5,5,0,0,332312
327,Nonmetallic Mineral Product,327992,44706DWRDC3715W,OH,44706DWRDC3715W,2015,OH,191.42,327,0,0,191.42,191.42,0,0,327992
326,Plastics and Rubber,326199,44004PCKNS4212A,OH,44004PCKNS4212A,2015,OH,9302,326,0,0,9302,9302,0,0,326199
335,Electrical Equipment,335931326199335929,56073MCMPN1700N,MN,56073MCMPN1700N,2015,MN,0,335,0,914.9,914.9,0,0,0,335931
332,Fabricated Metals,332439,53027HLGSN7261H,WI,53027HLGSN7261H,2015,WI,177.64,332,0,.56,178.2,177.64,0,0,332439
322,Paper,322130,54487NKSPCN9090,WI,54487NKSPCN9090,2015,WI,122,322,66893,0,79660,79660,0,12645,322130
322,Paper,322121,49829MDPBLCOUNT,MI,49829MDPBLCOUNT,2015,MI,0,322,0,0,5372,5372,0,5372,322121
322,Paper,322121,49829MDPBLCOUNT,MI,49829MDPBLCOUNT,2015,MI,24343,322,247,0,24590,24590,0,0,322121
332,Fabricated Metals,332420,53929WLKRS902SE,WI,53929WLKRS902SE,2015,WI,5,332,0,0,5,5,0,0,332420
327,Nonmetallic Mineral Product,327992,46312NTNLB5222I,IN,46312NTNLB5222I,2015,IN,1344,327,0,0,1344,1344,0,0,327992
325,Chemicals,325180325211,44203PPGND4829F,OH,44203PPGND4829F,2015,OH,24.1,325,0,0,24.1,24.1,0,0,325180
325,Chemicals,325199,60617CRGLL12201,IL,60617CRGLL12201,2015,IL,0,325,0,0,0,0,0,,325199
332,Fabricated Metals,332313,43085WRTHN1085D,OH,43085WRTHN1085D,2015,OH,16517,332,0,0,16517,16517,0,0,332313
332,Fabricated Metals,332439,46515VNTRW2220M,IN,46515VNTRW2220M,2015,IN,0,332,0,0,0,0,0,0,332439
325,Chemicals,325180,46231MCRNT1550R,IN,46231MCRNT1550R,2015,IN,7545,325,0,14,7559.6,7545.6,0,.6,325180
311,Food,311119,48875CNTRL401EG,MI,48875CNTRL401EG,2015,MI,0,311,0,0,0,0,0,,311119
332,Fabricated Metals,332321,49045SPCLL88448,MI,49045SPCLL88448,2015,MI,.51,332,0,0,.51,.51,0,0,332321
331,Primary Metals,331222,48174KRHRW34822,MI,48174KRHRW34822,2015,MI,10,331,5,0,15,15,0,0,331222
325,Chemicals,325180,44035NGLHR120PI,OH,44035NGLHR120PI,2015,OH,0,325,0,0,0,0,0,,325180
327,Nonmetallic Mineral Product,327120,44681BLDNBDOVER,OH,44681BLDNBDOVER,2015,OH,628,327,187,25,840,815,0,0,327120
324,Petroleum,324110,55164KCHRFPOBOX,MN,55164KCHRFPOBOX,2015,MN,139,324,0,308.46361,447.46361,139,0,0,324110
337,Furniture,337215,54961STLKN325EB,WI,54961STLKN325EB,2015,WI,0,337,0,5,5,0,0,0,337215
331,Primary Metals,331110,46312LTVST3001D,IN,46312LTVST3001D,2015,IN,.25,331,0,0,.25,.25,0,0,331110
333,Machinery,333415,45750FRMSCMILLC,OH,45750FRMSCMILLC,2015,OH,.04,333,0,0,.04,.04,0,0,333415
325,Chemicals,325510,60152THVLS1400N,IL,60152THVLS1400N,2015,IL,5,325,0,0,5,5,0,0,325510
325,Chemicals,325510,60152THVLS1400N,IL,60152THVLS1400N,2015,IL,993,325,0,0,993,993,0,0,325510
326,Plastics and Rubber,326291,46706CPRND725W1,IN,46706CPRND725W1,2015,IN,14414,326,0,0,14414,14414,0,0,326291
336,Transportation Equipment,336412,46206LLSNG2001S,IN,46206LLSNG2001S,2015,IN,0,336,0,0,0,0,0,0,336412
336,Transportation Equipment,336412,46206LLSNG2001S,IN,46206LLSNG2001S,2015,IN,11061,336,0,0,11811,11811,0,750,336412
331,Primary Metals,331110,44055SSLRN1807E,OH,44055SSLRN1807E,2015,OH,.4,331,0,2.1,2.5,.4,0,0,331110
325,Chemicals,325510,62839MNWXC14IND,IL,62839MNWXC14IND,2015,IL,0,325,0,0,0,0,0,,325510
332,Fabricated Metals,332722,60007TPYPR1375L,IL,60007TPYPR1375L,2015,IL,0,332,0,0,0,0,0,0,332722
332,Fabricated Metals,332710,4412WLLWDH9BRKP,OH,4412WLLWDH9BRKP,2015,OH,5,332,0,5,10,5,0,0,332710
334,Computers and Electronic Products,334418,4817WSLNLC71NMA,MI,4817WSLNLC71NMA,2015,MI,0,334,0,0,0,0,0,0,334418
311,Food,311511326160,4601WNSTS431W7X,IN,4601WNSTS431W7X,2015,IN,500,311,0,0,500,500,0,0,311511
331,Primary Metals,331210332312,4817WTLSTB1311E,MI,4817WTLSTB1311E,2015,MI,0,331,0,0,0,0,0,0,331210
332,Fabricated Metals,332322,48604GLSTN1455A,MI,48604GLSTN1455A,2015,MI,0,332,0,0,0,0,0,,332322
336,Transportation Equipment,336350,4671WFCCDM936EA,IN,4671WFCCDM936EA,2015,IN,8.7,336,0,0,8.7,8.7,0,0,336350
332,Fabricated Metals,332618332813332811,55987PRLSS1416E,MN,55987PRLSS1416E,2015,MN,0,332,0,28006,28006,0,0,0,332618
331,Primary Metals,331511,54981WPCFN406ND,WI,54981WPCFN406ND,2015,WI,500,331,0,682327,682832,505,0,5,331511
331,Primary Metals,331491,43964TMTDV100TI,OH,43964TMTDV100TI,2015,OH,947.4,331,0,13250,14197.4,947.4,0,0,331491
334,Computers and Electronic Products,334419,55009BRGQS301WA,MN,55009BRGQS301WA,2015,MN,1950,334,0,0,1950,1950,0,0,334419
311,Food,311119,43160CNTRY767OL,OH,43160CNTRY767OL,2015,OH,0,311,0,0,0,0,0,,311119
331,Primary Metals,331511,54110BRLLN200PA,WI,54110BRLLN200PA,2015,WI,10.4,331,2,858.8,878.2,19.4,0,7,331511
333,Machinery,333249,54115TCSYS803PR,WI,54115TCSYS803PR,2015,WI,20.77,333,0,120.12,140.89,20.77,0,0,333249
325,Chemicals,325910,46580BSFCROLDRO,IN,46580BSFCROLDRO,2015,IN,0,325,0,0,0,0,0,,325910
325,Chemicals,325211325199,49738GRGPCROUTE,MI,49738GRGPCROUTE,2015,MI,74,325,0,4,78,74,0,0,325211
332,Fabricated Metals,332912,4466WMGRRV171NM,OH,4466WMGRRV171NM,2015,OH,0,332,0,0,0,0,0,0,332912
333,Machinery,333111,56215TYLRLEASTH,MN,56215TYLRLEASTH,2015,MN,3.83,333,0,.53,4.36,3.83,0,0,333111
332,Fabricated Metals,332321,45242STLCR9017B,OH,45242STLCR9017B,2015,OH,23754,332,0,0,23754,23754,0,0,332321
325,Chemicals,325193,4310WSBLMN3979S,OH,4310WSBLMN3979S,2015,OH,5,325,0,0,5,5,0,0,325193
325,Chemicals,325193,4310WSBLMN3979S,OH,4310WSBLMN3979S,2015,OH,2139.39,325,0,0,2139.39,2139.39,0,0,325193
311,Food,311514,54489BTRMF202NO,WI,54489BTRMF202NO,2015,WI,10,311,0,0,10,10,0,0,311514
325,Chemicals,325520,43223CNTRY802HA,OH,43223CNTRY802HA,2015,OH,86,325,0,0,86,86,0,0,325520
336,Transportation Equipment,336390,49093GNRLM1HYDR,MI,49093GNRLM1HYDR,2015,MI,0,336,0,1805,1805,0,0,0,336390
336,Transportation Equipment,336991,53051HRLYDW156N,WI,53051HRLYDW156N,2015,WI,0,336,0,0,0,0,0,,336991
323,Printing,323111,46124HRGRFUS31N,IN,46124HRGRFUS31N,2015,IN,63,323,0,0,63,63,0,0,323111
333,Machinery,333996,61104HLDXB22221,IL,61104HLDXB22221,2015,IL,.023,333,0,1.059,1.082,.023,0,0,333996
325,Chemicals,325212,44691WYNCN1205E,OH,44691WYNCN1205E,2015,OH,0,325,0,0,0,0,0,,325212
325,Chemicals,325510331318331420,46802SSXGR1601W,IN,46802SSXGR1601W,2015,IN,5542,325,0,0,5542,5542,0,0,325510
331,Primary Metals,331523,53022RHCSTN114W,WI,53022RHCSTN114W,2015,WI,12,331,0,0,12,12,0,0,331523
325,Chemicals,325199325211325320,48667THDWCMICHI,MI,48667THDWCMICHI,2015,MI,560,325,0,0,560,560,0,0,325199
325,Chemicals,325199325211325320,48667THDWCMICHI,MI,48667THDWCMICHI,2015,MI,26200,325,1,0,26248,26248,0,47,325199
331,Primary Metals,331511,53213GRDFN6432W,WI,53213GRDFN6432W,2015,WI,40.02,331,0,5226,5266.02,40.02,0,0,331511
331,Primary Metals,331511,53213GRDFN6432W,WI,53213GRDFN6432W,2015,WI,160.17,331,0,1138,1298.17,160.17,0,0,331511
336,Transportation Equipment,336111336370,48917GNRLM85REL,MI,48917GNRLM85REL,2015,MI,.45,336,0,0,.45,.45,0,0,336111
334,Computers and Electronic Products,334412,60007MTRNC2001L,IL,60007MTRNC2001L,2015,IL,4,334,0,37618,37622,4,0,0,334412
326,Plastics and Rubber,326199,46825PLSTC8301N,IN,46825PLSTC8301N,2015,IN,5400,326,0,0,5400,5400,0,0,326199
332,Fabricated Metals,332992332993,54409MRNCRAMRON,WI,54409MRNCRAMRON,2015,WI,359.7,332,0,0,359.7,359.7,0,0,332992
316,Leather,316110,55066SBFTTBENCH,MN,55066SBFTTBENCH,2015,MN,11,316,0,66567,66578,11,0,0,316110
331,Primary Metals,331512,4621WPRCSN2427N,IN,4621WPRCSN2427N,2015,IN,341.86,331,0,499,840.86,341.86,0,0,331512
333,Machinery,333995,4530WNRGRN325CA,OH,4530WNRGRN325CA,2015,OH,0,333,0,80,80,0,0,0,333995
324,Petroleum,324110,46394MCLCX2815I,IN,46394MCLCX2815I,2015,IN,69.1,324,0,73386.8,73465.8,79,0,9.9,324110
331,Primary Metals,331513,53186WKSHF1300L,WI,53186WKSHF1300L,2015,WI,0,331,0,0,0,0,0,,331513
325,Chemicals,325510,60438BCHMC2700E,IL,60438BCHMC2700E,2015,IL,43,325,0,0,43,43,0,0,325510
325,Chemicals,325998,44109MCGNR2910H,OH,44109MCGNR2910H,2015,OH,255,325,0,0,255,255,0,0,325998
325,Chemicals,325998,44109MCGNR2910H,OH,44109MCGNR2910H,2015,OH,5,325,0,0,5,5,0,0,325998
332,Fabricated Metals,332813,46803FRNKP2109E,IN,46803FRNKP2109E,2015,IN,0,332,40,40,80,40,0,0,332813
325,Chemicals,325510,48390FNSHT4205M,MI,48390FNSHT4205M,2015,MI,749,325,0,2787,3536,749,0,0,325510
332,Fabricated Metals,332999,53051BRDLYW142N,WI,53051BRDLYW142N,2015,WI,176,332,0,0,176,176,0,0,332999
332,Fabricated Metals,332812,46552DCTLT30350,IN,46552DCTLT30350,2015,IN,2088.46,332,0,0,2088.46,2088.46,0,0,332812
331,Primary Metals,331511,55106NRTHR867FO,MN,55106NRTHR867FO,2015,MN,221,331,0,830,1056,226,0,5,331511
332,Fabricated Metals,332811,60164HTMPN75ELA,IL,60164HTMPN75ELA,2015,IL,398,332,0,0,398,398,0,0,332811
321,Wood Products,321114,45015NVRSL115DI,OH,45015NVRSL115DI,2015,OH,0,321,0,0,0,0,0,,321114
331,Primary Metals,331110,47635KSTLC6500N,IN,47635KSTLC6500N,2015,IN,8960,331,0,0,13401,13401,0,4441,331110
331,Primary Metals,331110,47635KSTLC6500N,IN,47635KSTLC6500N,2015,IN,0,331,0,0,104,104,0,104,331110
331,Primary Metals,331110,47635KSTLC6500N,IN,47635KSTLC6500N,2015,IN,0,331,0,0,12376562,12376562,0,12376562,331110
327,Nonmetallic Mineral Product,327213,61364WNSLL901NS,IL,61364WNSLL901NS,2015,IL,316.27,327,0,0,316.27,316.27,0,0,327213
339,Miscellaneous Manufacturing,339112,44143NRMNN557AV,OH,44143NRMNN557AV,2015,OH,0,339,0,0,0,0,0,0,339112
325,Chemicals,325998,48686DWCRN3901S,MI,48686DWCRN3901S,2015,MI,8800,325,0,0,8800,8800,0,0,325998
322,Paper,322121,49634PCKGN2245U,MI,49634PCKGN2245U,2015,MI,4622.5,322,0,23,5296.5,5273.5,0,651,322121
326,Plastics and Rubber,326199,45005MRBLR263IN,OH,45005MRBLR263IN,2015,OH,6712,326,0,0,6712,6712,0,0,326199
332,Fabricated Metals,332812331318,54476CRYST2608R,WI,54476CRYST2608R,2015,WI,14.79,332,0,695,709.79,14.79,0,0,332812
332,Fabricated Metals,332999,45103HMLTN3995B,OH,45103HMLTN3995B,2015,OH,130,332,0,0,130,130,0,0,332999
327,Nonmetallic Mineral Product,327211327215,43460LBBYW140DI,OH,43460LBBYW140DI,2015,OH,134,327,0,2.8,136.8,134,0,0,327211
326,Plastics and Rubber,326199,44004TNNDS1303W,OH,44004TNNDS1303W,2015,OH,2522,326,0,0,2522,2522,0,0,326199
311,Food,311313,56284STHRNEASTH,MN,56284STHRNEASTH,2015,MN,.42,311,0,0,.42,.42,0,0,311313
325,Chemicals,325199,61547LNZNCUSROU,IL,61547LNZNCUSROU,2015,IL,141,325,0,0,141,141,0,0,325199
324,Petroleum,324110,60439NCLCR135TH,IL,60439NCLCR135TH,2015,IL,25,324,0,11,36,25,0,0,324110
324,Petroleum,324110,60439NCLCR135TH,IL,60439NCLCR135TH,2015,IL,0,324,0,0,23969,23969,0,23969,324110
324,Petroleum,324110,60439NCLCR135TH,IL,60439NCLCR135TH,2015,IL,5068,324,0,0,5111,5111,0,43,324110
321,Wood Products,321219,49868LSNPC461MI,MI,49868LSNPC461MI,2015,MI,2003,321,0,338,2341,2003,0,0,321219
321,Wood Products,321219,49868LSNPC461MI,MI,49868LSNPC461MI,2015,MI,5576,321,0,0,5576,5576,0,0,321219
336,Transportation Equipment,336390,49068WLKRM904IN,MI,49068WLKRM904IN,2015,MI,47.36,336,0,468.86004,516.22004,47.36,0,0,336390
311,Food,311615,45014KCHFD41PRT,OH,45014KCHFD41PRT,2015,OH,0,311,0,0,0,0,0,0,311615
325,Chemicals,325510,53022CSTMPN118W,WI,53022CSTMPN118W,2015,WI,398,325,0,0,398,398,0,0,325510
327,Nonmetallic Mineral Product,327310,46947CPLYCSTATE,IN,46947CPLYCSTATE,2015,IN,59,327,0,0,59,59,0,0,327310
327,Nonmetallic Mineral Product,327310,46947CPLYCSTATE,IN,46947CPLYCSTATE,2015,IN,90,327,0,0,90,90,0,0,327310
336,Transportation Equipment,336390,49252TNNCT929AN,MI,49252TNNCT929AN,2015,MI,7.32,336,0,83.64,90.96,7.32,0,0,336390
331,Primary Metals,331314,49036LCHML368WG,MI,49036LCHML368WG,2015,MI,17,331,0,71,88,17,0,0,331314
326,Plastics and Rubber,326291,49601PLSTR6007T,MI,49601PLSTR6007T,2015,MI,0,326,0,0,0,0,0,0,326291
336,Transportation Equipment,336111336370,44482BCLRD2300H,OH,44482BCLRD2300H,2015,OH,7900,336,0,6600,14500,7900,0,0,336111
332,Fabricated Metals,332321,44660WYNDL4576C,OH,44660WYNDL4576C,2015,OH,0,332,0,0,0,0,0,,332321
332,Fabricated Metals,332812,49456LMNDP17151,MI,49456LMNDP17151,2015,MI,2992,332,0,0,2992,2992,0,0,332812
332,Fabricated Metals,332618,55112WHLBR1950O,MN,55112WHLBR1950O,2015,MN,.2,332,0,58.6,58.8,.2,0,0,332618
336,Transportation Equipment,336211,46036LSCRP1240S,IN,46036LSCRP1240S,2015,IN,.01,336,0,0,.01,.01,0,0,336211
336,Transportation Equipment,336212,47903WBSHN1000S,IN,47903WBSHN1000S,2015,IN,26,336,0,.2,26.2,26,0,0,336212
326,Plastics and Rubber,326220,53590THGDYGOODY,WI,53590THGDYGOODY,2015,WI,12,326,0,7530.5,7542.5,12,0,0,326220
332,Fabricated Metals,332813,49503PLSTC1648M,MI,49503PLSTC1648M,2015,MI,15683,332,0,0,15683,15683,0,0,332813
325,Chemicals,325510,60146TMMSN3835S,IL,60146TMMSN3835S,2015,IL,0,325,0,0,0,0,0,,325510
332,Fabricated Metals,332812,60608DRCNT1600S,IL,60608DRCNT1600S,2015,IL,40,332,0,0,40,40,0,0,332812
322,Paper,322110,54552FLMBP200NO,WI,54552FLMBP200NO,2015,WI,1.9,322,0,.003,1.903,1.9,0,0,322110
332,Fabricated Metals,332710,46218MJRTL1458E,IN,46218MJRTL1458E,2015,IN,21,332,0,50,71,21,0,0,332710
311,Food,311119,48854KNTFD725HU,MI,48854KNTFD725HU,2015,MI,0,311,0,0,0,0,0,,311119
327,Nonmetallic Mineral Product,327320,4808WSTSDC2355G,MI,4808WSTSDC2355G,2015,MI,0,327,0,0,0,0,0,0,327320
325,Chemicals,325193,48723MCHGN1551E,MI,48723MCHGN1551E,2015,MI,0,325,0,0,0,0,0,,325193
325,Chemicals,325991,4302WLYNNL4143W,OH,4302WLYNNL4143W,2015,OH,1380,325,0,3140,4520,1380,0,0,325991
325,Chemicals,325510,61401NTNLCRTE15,IL,61401NTNLCRTE15,2015,IL,21259,325,0,67639,88898,21259,0,0,325510
332,Fabricated Metals,332812,4831WTHCRW122SH,MI,4831WTHCRW122SH,2015,MI,0,332,0,50250,50250,0,0,0,332812
322,Paper,322299,53201WHBRD2230W,WI,53201WHBRD2230W,2015,WI,4588,322,0,0,4588,4588,0,0,322299
331,Primary Metals,331221,60123LGLYN1565F,IL,60123LGLYN1565F,2015,IL,0,331,0,.9072888,.9072888,0,0,0,331221
